Manifest,Origin Lic.,Origin Facility,Origin Facility Type,Dest. Lic.,Destination Facility,Dest. Facility Type,Type,Created,Created by User,Received,Received by User,Package,State,Item,Item Category,Shipper Dollar Amount,Receiver Dollar Amount,Actual Ship'd,UoM,Actual Rcv'd,UoM,Count Ship'd,UoM,Count Rcv'd,UoM,Weight Ship'd,UoM,Weight Rcv'd,UoM
0001621250,404R-00025,VIRGINIAS KITCHEN LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/6/2017 8:07:47 PM +00:00,Harrison Garcia,9/7/2017 8:04:05 PM +00:00,Ronald Morris,1A4000312687499000022366,Accepted,BK-Alpine Glacier,Infused (edible),95.00,95.00,10.0000,ea,10.0000,ea,10.00000000,ea,10.00000000,ea,0.00000000,lb,0.00000000,lb
0001621478,404R-00114,JKC MANUFACTURING LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/6/2017 9:19:50 PM +00:00,Lisa Cromwell,9/7/2017 8:15:23 PM +00:00,Ronald Morris,1A40003126874F2000020453,Accepted,CBD Bottles 15:1,Infused (edible),300.00,300.00,10.0000,ea,10.0000,ea,10.00000000,ea,10.00000000,ea,0.00000000,lb,0.00000000,lb
0001621478,404R-00114,JKC MANUFACTURING LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/6/2017 9:19:50 PM +00:00,Lisa Cromwell,9/7/2017 8:15:23 PM +00:00,Ronald Morris,1A40003126874F2000020454,Accepted,CBD Bottles 1:1,Infused (edible),200.00,200.00,10.0000,ea,10.0000,ea,10.00000000,ea,10.00000000,ea,0.00000000,lb,0.00000000,lb
0001621478,404R-00114,JKC MANUFACTURING LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/6/2017 9:19:50 PM +00:00,Lisa Cromwell,9/7/2017 8:15:23 PM +00:00,Ronald Morris,1A40003126874F2000020455,Accepted,Energy 100mg Bottles,Infused (edible),400.00,400.00,40.0000,ea,40.0000,ea,40.00000000,ea,40.00000000,ea,0.00000000,lb,0.00000000,lb
0001621478,404R-00114,JKC MANUFACTURING LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/6/2017 9:19:50 PM +00:00,Lisa Cromwell,9/7/2017 8:15:23 PM +00:00,Ronald Morris,1A40003126874F2000020456,Accepted,Relax 100mg Bottles,Infused (edible),400.00,400.00,40.0000,ea,40.0000,ea,40.00000000,ea,40.00000000,ea,0.00000000,lb,0.00000000,lb
0001621478,404R-00114,JKC MANUFACTURING LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/6/2017 9:19:50 PM +00:00,Lisa Cromwell,9/7/2017 8:15:23 PM +00:00,Ronald Morris,1A40003126874F2000020457,Accepted,Sleep 100mg Bottles,Infused (edible),400.00,400.00,40.0000,ea,40.0000,ea,40.00000000,ea,40.00000000,ea,0.00000000,lb,0.00000000,lb
0001624026,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/7/2017 7:11:34 PM +00:00,Ronald Morris,9/7/2017 7:12:00 PM +00:00,Ronald Morris,1A40003126874A8000006121,Accepted,KK Labs 1.0g Syringe,Concentrate (Each),,,20.0000,ea,20.0000,ea,20.00000000,ea,20.00000000,ea,0.00000000,lb,0.00000000,lb
0001624026,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/7/2017 7:11:34 PM +00:00,Ronald Morris,9/7/2017 7:12:00 PM +00:00,Ronald Morris,1A40003126874A8000006702,Accepted,KK Labs 1.0g Syringe,Concentrate (Each),,,75.0000,ea,75.0000,ea,75.00000000,ea,75.00000000,ea,0.00000000,lb,0.00000000,lb
0001624026,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/7/2017 7:11:34 PM +00:00,Ronald Morris,9/7/2017 7:12:00 PM +00:00,Ronald Morris,1A40003126874A8000006751,Accepted,KK Labs 0.5g Syringe,Concentrate (Each),,,42.0000,ea,42.0000,ea,42.00000000,ea,42.00000000,ea,0.00000000,lb,0.00000000,lb
0001624026,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/7/2017 7:11:34 PM +00:00,Ronald Morris,9/7/2017 7:12:00 PM +00:00,Ronald Morris,1A40003126874A8000006756,Accepted,KK Labs 1.0g Syringe,Concentrate (Each),,,24.0000,ea,24.0000,ea,24.00000000,ea,24.00000000,ea,0.00000000,lb,0.00000000,lb
0001624026,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/7/2017 7:11:34 PM +00:00,Ronald Morris,9/7/2017 7:12:00 PM +00:00,Ronald Morris,1A40003126874A8000006774,Accepted,KK Labs 0.5g Syringe,Concentrate (Each),,,50.0000,ea,50.0000,ea,50.00000000,ea,50.00000000,ea,0.00000000,lb,0.00000000,lb
0001624026,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/7/2017 7:11:34 PM +00:00,Ronald Morris,9/7/2017 7:12:00 PM +00:00,Ronald Morris,1A40003126874A8000006870,Accepted,KK Labs 1.0g Syringe,Concentrate (Each),,,60.0000,ea,60.0000,ea,60.00000000,ea,60.00000000,ea,0.00000000,lb,0.00000000,lb
0001624026,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/7/2017 7:11:34 PM +00:00,Ronald Morris,9/7/2017 7:12:00 PM +00:00,Ronald Morris,1A40003126874A8000006875,Accepted,KK Labs 0.5g Syringe,Concentrate (Each),,,60.0000,ea,60.0000,ea,60.00000000,ea,60.00000000,ea,0.00000000,lb,0.00000000,lb
0001624026,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/7/2017 7:11:34 PM +00:00,Ronald Morris,9/7/2017 7:12:00 PM +00:00,Ronald Morris,1A40003126874A8000007025,Accepted,KK Labs 1.0g Syringe,Concentrate (Each),,,40.0000,ea,40.0000,ea,40.00000000,ea,40.00000000,ea,0.00000000,lb,0.00000000,lb
0001624193,404R-00074,CCC INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 8:27:04 PM +00:00,Mikael Gonzalez,9/8/2017 6:35:27 PM +00:00,Ronald Morris,1A40003126874CA000012460,Accepted,Sueno Wax,Concentrate,192.00,192.00,12.0000,g,12.0000,g,0.00000000,ea,0.00000000,ea,0.02645547,lb,0.02645547,lb
0001624193,404R-00074,CCC INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 8:27:04 PM +00:00,Mikael Gonzalez,9/8/2017 6:35:27 PM +00:00,Ronald Morris,1A40003126874CA000012461,Accepted,Sour Diesel Wax,Concentrate,208.00,208.00,13.0000,g,13.0000,g,0.00000000,ea,0.00000000,ea,0.02866009,lb,0.02866009,lb
0001624193,404R-00074,CCC INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 8:27:04 PM +00:00,Mikael Gonzalez,9/8/2017 6:35:27 PM +00:00,Ronald Morris,1A40003126874CA000012462,Accepted,Bubba Berry Wax,Concentrate,192.00,192.00,12.0000,g,12.0000,g,0.00000000,ea,0.00000000,ea,0.02645547,lb,0.02645547,lb
0001624193,404R-00074,CCC INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 8:27:04 PM +00:00,Mikael Gonzalez,9/8/2017 6:35:27 PM +00:00,Ronald Morris,1A40003126874CA000012463,Accepted,Skywalker Wax,Concentrate,208.00,208.00,13.0000,g,13.0000,g,0.00000000,ea,0.00000000,ea,0.02866009,lb,0.02866009,lb
0001624193,404R-00074,CCC INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 8:27:04 PM +00:00,Mikael Gonzalez,9/8/2017 6:35:27 PM +00:00,Ronald Morris,1A40003126874CA000012464,Accepted,Sweet Raspberry Lights Shatter,Concentrate,240.00,240.00,15.0000,g,15.0000,g,0.00000000,ea,0.00000000,ea,0.03306934,lb,0.03306934,lb
0001624193,404R-00074,CCC INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 8:27:04 PM +00:00,Mikael Gonzalez,9/8/2017 6:35:27 PM +00:00,Ronald Morris,1A40003126874CA000012465,Accepted,OG Sin Shatter,Concentrate,320.00,320.00,20.0000,g,20.0000,g,0.00000000,ea,0.00000000,ea,0.04409245,lb,0.04409245,lb
0001624193,404R-00074,CCC INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 8:27:04 PM +00:00,Mikael Gonzalez,9/8/2017 6:35:27 PM +00:00,Ronald Morris,1A40003126874CA000012466,Accepted,Glass Slipper Shatter,Concentrate,320.00,320.00,20.0000,g,20.0000,g,0.00000000,ea,0.00000000,ea,0.04409245,lb,0.04409245,lb
0001624193,404R-00074,CCC INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 8:27:04 PM +00:00,Mikael Gonzalez,9/8/2017 6:35:27 PM +00:00,Ronald Morris,1A40003126874CA000012467,Accepted,Cherry Diesel Shatter,Concentrate,320.00,320.00,20.0000,g,20.0000,g,0.00000000,ea,0.00000000,ea,0.04409245,lb,0.04409245,lb
0001624193,404R-00074,CCC INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 8:27:04 PM +00:00,Mikael Gonzalez,9/8/2017 6:35:27 PM +00:00,Ronald Morris,1A40003126874CA000012468,Accepted,Scout Cookies Shatter,Concentrate,160.00,160.00,10.0000,g,10.0000,g,0.00000000,ea,0.00000000,ea,0.02204623,lb,0.02204623,lb
0001624193,404R-00074,CCC INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 8:27:04 PM +00:00,Mikael Gonzalez,9/8/2017 6:35:27 PM +00:00,Ronald Morris,1A40003126874CA000012469,Accepted,Blueberry Special Ops,Concentrate,160.00,160.00,10.0000,g,10.0000,g,0.00000000,ea,0.00000000,ea,0.02204623,lb,0.02204623,lb
0001624193,404R-00074,CCC INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 8:27:04 PM +00:00,Mikael Gonzalez,9/8/2017 6:35:27 PM +00:00,Ronald Morris,1A40003126874CA000012470,Accepted,G Stone Shatter,Concentrate,160.00,160.00,10.0000,g,10.0000,g,0.00000000,ea,0.00000000,ea,0.02204623,lb,0.02204623,lb
0001624193,404R-00074,CCC INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 8:27:04 PM +00:00,Mikael Gonzalez,9/8/2017 6:35:27 PM +00:00,Ronald Morris,1A40003126874CA000012471,Accepted,Pure Kush+Larry OG Shatter,Concentrate,160.00,160.00,10.0000,g,10.0000,g,0.00000000,ea,0.00000000,ea,0.02204623,lb,0.02204623,lb
0001624193,404R-00074,CCC INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 8:27:04 PM +00:00,Mikael Gonzalez,9/8/2017 6:35:27 PM +00:00,Ronald Morris,1A40003126874CA000012472,Accepted,Bubba White Shatter,Concentrate,336.00,336.00,21.0000,g,21.0000,g,0.00000000,ea,0.00000000,ea,0.04629708,lb,0.04629708,lb
0001624193,404R-00074,CCC INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 8:27:04 PM +00:00,Mikael Gonzalez,9/8/2017 6:35:27 PM +00:00,Ronald Morris,1A40003126874CA000012473,Accepted,Bubba Banner Shatter,Concentrate,192.00,192.00,12.0000,g,12.0000,g,0.00000000,ea,0.00000000,ea,0.02645547,lb,0.02645547,lb
0001624193,404R-00074,CCC INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 8:27:04 PM +00:00,Mikael Gonzalez,9/8/2017 6:35:27 PM +00:00,Ronald Morris,1A40003126874CA000012474,Accepted,Skywalker Shatter,Concentrate,112.00,112.00,7.0000,g,7.0000,g,0.00000000,ea,0.00000000,ea,0.01543236,lb,0.01543236,lb
0001624193,404R-00074,CCC INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 8:27:04 PM +00:00,Mikael Gonzalez,9/8/2017 6:35:27 PM +00:00,Ronald Morris,1A40003126874CA000012475,Accepted,Guava Lotus Shatter,Concentrate,320.00,320.00,20.0000,g,20.0000,g,0.00000000,ea,0.00000000,ea,0.04409245,lb,0.04409245,lb
0001624816,404R-00047,CC BRANDS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 10:51:39 PM +00:00,Kristen Campbell,9/8/2017 10:21:46 PM +00:00,Ronald Morris,1A40003126874AF000030994,Accepted,Green Hornet - Indica 10 Pak (100mg),Infused (edible),275.00,275.00,25.0000,ea,25.0000,ea,25.00000000,ea,25.00000000,ea,0.00000000,lb,0.00000000,lb
0001624816,404R-00047,CC BRANDS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 10:51:39 PM +00:00,Kristen Campbell,9/8/2017 10:21:46 PM +00:00,Ronald Morris,1A40003126874AF000030999,Accepted,Cheeba Chew - Hybrid Caramel 8 Pak (80mg),Infused (edible),250.00,250.00,25.0000,ea,25.0000,ea,25.00000000,ea,25.00000000,ea,0.00000000,lb,0.00000000,lb
0001624816,404R-00047,CC BRANDS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 10:51:39 PM +00:00,Kristen Campbell,9/8/2017 10:21:46 PM +00:00,Ronald Morris,1A40003126874AF000031000,Accepted,Cheeba Chew - Indica 8 Pak (80mg),Infused (edible),250.00,250.00,25.0000,ea,25.0000,ea,25.00000000,ea,25.00000000,ea,0.00000000,lb,0.00000000,lb
0001624816,404R-00047,CC BRANDS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 10:51:39 PM +00:00,Kristen Campbell,9/8/2017 10:21:46 PM +00:00,Ronald Morris,1A40003126874AF000031001,Accepted,Cheeba Chew - Sativa 8 Pak (80mg),Infused (edible),250.00,250.00,25.0000,ea,25.0000,ea,25.00000000,ea,25.00000000,ea,0.00000000,lb,0.00000000,lb
0001624816,404R-00047,CC BRANDS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 10:51:39 PM +00:00,Kristen Campbell,9/8/2017 10:21:46 PM +00:00,Ronald Morris,1A40003126874AF000031002,Accepted,Dabba - Indica 10 Pak (100mg),Infused (edible),220.00,220.00,20.0000,ea,20.0000,ea,20.00000000,ea,20.00000000,ea,0.00000000,lb,0.00000000,lb
0001624816,404R-00047,CC BRANDS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 10:51:39 PM +00:00,Kristen Campbell,9/8/2017 10:21:46 PM +00:00,Ronald Morris,1A40003126874AF000031003,Accepted,Dabba - Sativa 10 Pak (100mg),Infused (edible),220.00,220.00,20.0000,ea,20.0000,ea,20.00000000,ea,20.00000000,ea,0.00000000,lb,0.00000000,lb
0001624816,404R-00047,CC BRANDS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 10:51:39 PM +00:00,Kristen Campbell,9/8/2017 10:21:46 PM +00:00,Ronald Morris,1A40003126874AF000031004,Accepted,Green Hornet - Sativa 10 Pak (100mg),Infused (edible),275.00,275.00,25.0000,ea,25.0000,ea,25.00000000,ea,25.00000000,ea,0.00000000,lb,0.00000000,lb
0001624816,404R-00047,CC BRANDS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 10:51:39 PM +00:00,Kristen Campbell,9/8/2017 10:21:46 PM +00:00,Ronald Morris,1A40003126874AF000031005,Accepted,"Kayak Indica Shatter, 1g",Concentrate,75.00,75.00,6.0000,g,6.0000,g,0.00000000,ea,0.00000000,ea,0.01322774,lb,0.01322774,lb
0001624816,404R-00047,CC BRANDS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 10:51:39 PM +00:00,Kristen Campbell,9/8/2017 10:21:46 PM +00:00,Ronald Morris,1A40003126874AF000031006,Accepted,"Kayak Indica Shatter, 1g",Concentrate,648.00,648.00,54.0000,g,54.0000,g,0.00000000,ea,0.00000000,ea,0.11904962,lb,0.11904962,lb
0001624816,404R-00047,CC BRANDS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 10:51:39 PM +00:00,Kristen Campbell,9/8/2017 10:21:46 PM +00:00,Ronald Morris,1A40003126874AF000031007,Accepted,"Kayak Sativa Shatter, 1g",Concentrate,444.00,444.00,37.0000,g,37.0000,g,0.00000000,ea,0.00000000,ea,0.08157104,lb,0.08157104,lb
0001624816,404R-00047,CC BRANDS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 10:51:39 PM +00:00,Kristen Campbell,9/8/2017 10:21:46 PM +00:00,Ronald Morris,1A40003126874AF000031008,Accepted,"Kayak Sativa Shatter, 1g",Concentrate,276.00,276.00,23.0000,g,23.0000,g,0.00000000,ea,0.00000000,ea,0.05070632,lb,0.05070632,lb
0001624816,404R-00047,CC BRANDS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 10:51:39 PM +00:00,Kristen Campbell,9/8/2017 10:21:46 PM +00:00,Ronald Morris,1A40003126874AF000031009,Accepted,"Kayak Indica Wax, 1g",Concentrate,120.00,120.00,10.0000,g,10.0000,g,0.00000000,ea,0.00000000,ea,0.02204623,lb,0.02204623,lb
0001624816,404R-00047,CC BRANDS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 10:51:39 PM +00:00,Kristen Campbell,9/8/2017 10:21:46 PM +00:00,Ronald Morris,1A40003126874AF000031010,Accepted,"Kayak Indica Wax, 1g",Concentrate,360.00,360.00,30.0000,g,30.0000,g,0.00000000,ea,0.00000000,ea,0.06613868,lb,0.06613868,lb
0001624816,404R-00047,CC BRANDS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 10:51:39 PM +00:00,Kristen Campbell,9/8/2017 10:21:46 PM +00:00,Ronald Morris,1A40003126874AF000031011,Accepted,"Kayak Sativa Wax, 1g",Concentrate,1220.00,1220.00,10.0000,g,10.0000,g,0.00000000,ea,0.00000000,ea,0.02204623,lb,0.02204623,lb
0001624816,404R-00047,CC BRANDS LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/7/2017 10:51:39 PM +00:00,Kristen Campbell,9/8/2017 10:21:46 PM +00:00,Ronald Morris,1A40003126874AF000031012,Accepted,"Kayak Sativa Wax, 1g",Concentrate,360.00,360.00,30.0000,g,30.0000,g,0.00000000,ea,0.00000000,ea,0.06613868,lb,0.06613868,lb
0001625810,404R-00037,THE GROWING KITCHEN LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/8/2017 3:24:41 PM +00:00,Erik Rohman,9/8/2017 6:35:55 PM +00:00,Ronald Morris,1A40003126874A5000015321,Accepted,super CBD blueberry chill pills HYBRID,Infused (edible),375.00,375.00,50.0000,ea,50.0000,ea,50.00000000,ea,50.00000000,ea,0.00000000,lb,0.00000000,lb
0001625810,404R-00037,THE GROWING KITCHEN LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/8/2017 3:24:41 PM +00:00,Erik Rohman,9/8/2017 6:35:55 PM +00:00,Ronald Morris,1A40003126874A5000015322,Accepted,heavenly honey lemon chill pills indica,Infused (edible),187.50,187.50,25.0000,ea,25.0000,ea,25.00000000,ea,25.00000000,ea,0.00000000,lb,0.00000000,lb
0001625810,404R-00037,THE GROWING KITCHEN LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/8/2017 3:24:41 PM +00:00,Erik Rohman,9/8/2017 6:35:55 PM +00:00,Ronald Morris,1A40003126874A5000015323,Accepted,sublime spearmint chill pills SATIVA,Infused (edible),375.00,375.00,50.0000,ea,50.0000,ea,50.00000000,ea,50.00000000,ea,0.00000000,lb,0.00000000,lb
0001625895,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/8/2017 4:20:57 PM +00:00,Ronald Morris,9/8/2017 4:21:19 PM +00:00,Ronald Morris,1A40003126874A8000007027,Accepted,P Tears,Concentrate,,,35.0000,g,35.0000,g,0.00000000,ea,0.00000000,ea,0.07716179,lb,0.07716179,lb
0001625895,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/8/2017 4:20:57 PM +00:00,Ronald Morris,9/8/2017 4:21:19 PM +00:00,Ronald Morris,1A40003126874A8000007028,Accepted,KK Labs 1.0g Syringe,Concentrate (Each),,,60.0000,ea,60.0000,ea,60.00000000,ea,60.00000000,ea,0.00000000,lb,0.00000000,lb
0001625895,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/8/2017 4:20:57 PM +00:00,Ronald Morris,9/8/2017 4:21:19 PM +00:00,Ronald Morris,1A40003126874A8000007029,Accepted,KK Labs 0.5g Syringe,Concentrate (Each),,,40.0000,ea,40.0000,ea,40.00000000,ea,40.00000000,ea,0.00000000,lb,0.00000000,lb
0001629952,404R-00202,TERRAPIN SEPARATIONS INC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Unaffiliated,9/11/2017 6:38:42 PM +00:00,Jessica Linsky,9/14/2017 9:06:54 PM +00:00,Ronald Morris,1A400031268754A000006862,Accepted,Balance Lemon Drop (1oz),Infused (edible),240.00,240.00,12.0000,ea,12.0000,ea,12.00000000,ea,12.00000000,ea,0.00000000,lb,0.00000000,lb
0001630161,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/11/2017 7:44:13 PM +00:00,Ronald Morris,9/11/2017 7:44:44 PM +00:00,Ronald Morris,1A40003126874A8000006128,Accepted,KK Labs 500mg Cartridge,Concentrate (Each),,,5.0000,ea,5.0000,ea,5.00000000,ea,5.00000000,ea,0.00000000,lb,0.00000000,lb
0001630161,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/11/2017 7:44:13 PM +00:00,Ronald Morris,9/11/2017 7:44:44 PM +00:00,Ronald Morris,1A40003126874A8000006511,Accepted,KK Labs 500mg Cartridge,Concentrate (Each),,,1.0000,ea,1.0000,ea,1.00000000,ea,1.00000000,ea,0.00000000,lb,0.00000000,lb
0001630161,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/11/2017 7:44:13 PM +00:00,Ronald Morris,9/11/2017 7:44:44 PM +00:00,Ronald Morris,1A40003126874A8000006512,Accepted,KK Labs 500mg Cartridge,Concentrate (Each),,,3.0000,ea,3.0000,ea,3.00000000,ea,3.00000000,ea,0.00000000,lb,0.00000000,lb
0001630161,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/11/2017 7:44:13 PM +00:00,Ronald Morris,9/11/2017 7:44:44 PM +00:00,Ronald Morris,1A40003126874A8000006547,Accepted,KK Labs Disposable 250mg,Concentrate (Each),,,17.0000,ea,17.0000,ea,17.00000000,ea,17.00000000,ea,0.00000000,lb,0.00000000,lb
0001630161,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/11/2017 7:44:13 PM +00:00,Ronald Morris,9/11/2017 7:44:44 PM +00:00,Ronald Morris,1A40003126874A8000006625,Accepted,KK Labs Disposable 100mg,Concentrate (Each),,,100.0000,ea,100.0000,ea,100.00000000,ea,100.00000000,ea,0.00000000,lb,0.00000000,lb
0001630161,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/11/2017 7:44:13 PM +00:00,Ronald Morris,9/11/2017 7:44:44 PM +00:00,Ronald Morris,1A40003126874A8000006807,Accepted,KK Labs Disposable 250mg,Concentrate (Each),,,63.0000,ea,63.0000,ea,63.00000000,ea,63.00000000,ea,0.00000000,lb,0.00000000,lb
0001630161,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/11/2017 7:44:13 PM +00:00,Ronald Morris,9/11/2017 7:44:44 PM +00:00,Ronald Morris,1A40003126874A8000006872,Accepted,KK Labs 500mg Cartridge,Concentrate (Each),,,35.0000,ea,35.0000,ea,35.00000000,ea,35.00000000,ea,0.00000000,lb,0.00000000,lb
0001630161,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/11/2017 7:44:13 PM +00:00,Ronald Morris,9/11/2017 7:44:44 PM +00:00,Ronald Morris,1A40003126874A8000006873,Accepted,KK Labs 500mg Cartridge,Concentrate (Each),,,3.0000,ea,3.0000,ea,3.00000000,ea,3.00000000,ea,0.00000000,lb,0.00000000,lb
0001630161,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/11/2017 7:44:13 PM +00:00,Ronald Morris,9/11/2017 7:44:44 PM +00:00,Ronald Morris,1A40003126874A8000006889,Accepted,KK Labs Disposable 100mg,Concentrate (Each),,,100.0000,ea,100.0000,ea,100.00000000,ea,100.00000000,ea,0.00000000,lb,0.00000000,lb
0001630161,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/11/2017 7:44:13 PM +00:00,Ronald Morris,9/11/2017 7:44:44 PM +00:00,Ronald Morris,1A40003126874A8000006894,Accepted,KK Labs Disposable 250mg,Concentrate (Each),,,100.0000,ea,100.0000,ea,100.00000000,ea,100.00000000,ea,0.00000000,lb,0.00000000,lb
0001630161,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/11/2017 7:44:13 PM +00:00,Ronald Morris,9/11/2017 7:44:44 PM +00:00,Ronald Morris,1A40003126874A8000006971,Accepted,KK Labs Disposable 250mg,Concentrate (Each),,,100.0000,ea,100.0000,ea,100.00000000,ea,100.00000000,ea,0.00000000,lb,0.00000000,lb
0001630161,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/11/2017 7:44:13 PM +00:00,Ronald Morris,9/11/2017 7:44:44 PM +00:00,Ronald Morris,1A40003126874A8000006978,Accepted,KK Labs Disposable 250mg,Concentrate (Each),,,62.0000,ea,62.0000,ea,62.00000000,ea,62.00000000,ea,0.00000000,lb,0.00000000,lb
0001630161,404R-00040,KARING KIND LLC,Retail MIP,402R-00176,KARING KIND LLC,Retail Store,Affiliated,9/11/2017 7:44:13 PM +00:00,Ronald Morris,9/11/2017 7:44:44 PM +00:00,Ronald Morris,1A40003126874A8000006980,Accepted,KK Labs Disposable 250mg,Concentrate (Each),,,4.0000,ea,4.0000,ea,4.00000000,ea,4.00000000,ea,0.00000000,lb,0.00000000,lb
